"Jahr","StatZoneCd","StatZoneLang","QuarCd","QuarLang","KreisCd","ProjStatus","ProjStatusSort","EigentumsartSort","Eigentumsart","AnzWhg"
2015,"08102","Bellerive","081","Seefeld","8","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"08102","Bellerive","081","Seefeld","8","Im Bau","6703",1,"Öffentliche Hand",0
2015,"08102","Bellerive","081","Seefeld","8","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"08102","Bellerive","081","Seefeld","8","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"08102","Bellerive","081","Seefeld","8","Im Bau","6703",4,"Natürliche Personen",33
2015,"08102","Bellerive","081","Seefeld","8","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"08103","Tiefenbrunnen","081","Seefeld","8","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"08103","Tiefenbrunnen","081","Seefeld","8","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"08103","Tiefenbrunnen","081","Seefeld","8","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2015,"08103","Tiefenbrunnen","081","Seefeld","8","Bewilligt","6702",4,"Natürliche Personen",0
2015,"08103","Tiefenbrunnen","081","Seefeld","8","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"08103","Tiefenbrunnen","081","Seefeld","8","Im Bau","6703",1,"Öffentliche Hand",0
2015,"08103","Tiefenbrunnen","081","Seefeld","8","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"08103","Tiefenbrunnen","081","Seefeld","8","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"08103","Tiefenbrunnen","081","Seefeld","8","Im Bau","6703",4,"Natürliche Personen",0
2015,"08103","Tiefenbrunnen","081","Seefeld","8","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"08104","See Ost","081","Seefeld","8","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"08104","See Ost","081","Seefeld","8","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"08104","See Ost","081","Seefeld","8","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2015,"08104","See Ost","081","Seefeld","8","Bewilligt","6702",4,"Natürliche Personen",0
2015,"08104","See Ost","081","Seefeld","8","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"08104","See Ost","081","Seefeld","8","Im Bau","6703",1,"Öffentliche Hand",0
2015,"08104","See Ost","081","Seefeld","8","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"08104","See Ost","081","Seefeld","8","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"08104","See Ost","081","Seefeld","8","Im Bau","6703",4,"Natürliche Personen",0
2015,"08104","See Ost","081","Seefeld","8","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"08201","Kreuzstrasse","082","Mühlebach","8","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"08201","Kreuzstrasse","082","Mühlebach","8","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"08201","Kreuzstrasse","082","Mühlebach","8","Bewilligt","6702",3,"Übrige private Gesellschaften",18
2015,"08201","Kreuzstrasse","082","Mühlebach","8","Bewilligt","6702",4,"Natürliche Personen",0
2015,"08201","Kreuzstrasse","082","Mühlebach","8","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"08201","Kreuzstrasse","082","Mühlebach","8","Im Bau","6703",1,"Öffentliche Hand",0
2015,"08201","Kreuzstrasse","082","Mühlebach","8","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"08201","Kreuzstrasse","082","Mühlebach","8","Im Bau","6703",3,"Übrige private Gesellschaften",6
2015,"08201","Kreuzstrasse","082","Mühlebach","8","Im Bau","6703",4,"Natürliche Personen",4
2015,"08201","Kreuzstrasse","082","Mühlebach","8","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"08202","Gemeinschaftszentrum","082","Mühlebach","8","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"08202","Gemeinschaftszentrum","082","Mühlebach","8","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"08202","Gemeinschaftszentrum","082","Mühlebach","8","Bewilligt","6702",3,"Übrige private Gesellschaften",12
2015,"08202","Gemeinschaftszentrum","082","Mühlebach","8","Bewilligt","6702",4,"Natürliche Personen",0
2015,"08202","Gemeinschaftszentrum","082","Mühlebach","8","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"08202","Gemeinschaftszentrum","082","Mühlebach","8","Im Bau","6703",1,"Öffentliche Hand",0
2015,"08202","Gemeinschaftszentrum","082","Mühlebach","8","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"08202","Gemeinschaftszentrum","082","Mühlebach","8","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"08202","Gemeinschaftszentrum","082","Mühlebach","8","Im Bau","6703",4,"Natürliche Personen",0
2015,"08202","Gemeinschaftszentrum","082","Mühlebach","8","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"08203","Wildbachstrasse","082","Mühlebach","8","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"08203","Wildbachstrasse","082","Mühlebach","8","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"08203","Wildbachstrasse","082","Mühlebach","8","Bewilligt","6702",3,"Übrige private Gesellschaften",23
2015,"08203","Wildbachstrasse","082","Mühlebach","8","Bewilligt","6702",4,"Natürliche Personen",0
2015,"08203","Wildbachstrasse","082","Mühlebach","8","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"08203","Wildbachstrasse","082","Mühlebach","8","Im Bau","6703",1,"Öffentliche Hand",0
2015,"08203","Wildbachstrasse","082","Mühlebach","8","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"08203","Wildbachstrasse","082","Mühlebach","8","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"08203","Wildbachstrasse","082","Mühlebach","8","Im Bau","6703",4,"Natürliche Personen",0
2015,"08203","Wildbachstrasse","082","Mühlebach","8","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"08204","Mühle","082","Mühlebach","8","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"08204","Mühle","082","Mühlebach","8","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"08204","Mühle","082","Mühlebach","8","Bewilligt","6702",3,"Übrige private Gesellschaften",20
2015,"08204","Mühle","082","Mühlebach","8","Bewilligt","6702",4,"Natürliche Personen",0
2015,"08204","Mühle","082","Mühlebach","8","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"08204","Mühle","082","Mühlebach","8","Im Bau","6703",1,"Öffentliche Hand",0
2015,"08204","Mühle","082","Mühlebach","8","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"08204","Mühle","082","Mühlebach","8","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"08204","Mühle","082","Mühlebach","8","Im Bau","6703",4,"Natürliche Personen",0
2015,"08204","Mühle","082","Mühlebach","8","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"08301","Neumünster","083","Weinegg","8","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"08301","Neumünster","083","Weinegg","8","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"08301","Neumünster","083","Weinegg","8","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2015,"08301","Neumünster","083","Weinegg","8","Bewilligt","6702",4,"Natürliche Personen",0
2015,"08301","Neumünster","083","Weinegg","8","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"08301","Neumünster","083","Weinegg","8","Im Bau","6703",1,"Öffentliche Hand",0
2015,"08301","Neumünster","083","Weinegg","8","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"08301","Neumünster","083","Weinegg","8","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"08301","Neumünster","083","Weinegg","8","Im Bau","6703",4,"Natürliche Personen",0
2015,"08301","Neumünster","083","Weinegg","8","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"08302","Botanischer Garten","083","Weinegg","8","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"08302","Botanischer Garten","083","Weinegg","8","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"08302","Botanischer Garten","083","Weinegg","8","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2015,"08302","Botanischer Garten","083","Weinegg","8","Bewilligt","6702",4,"Natürliche Personen",0
2015,"08302","Botanischer Garten","083","Weinegg","8","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"08302","Botanischer Garten","083","Weinegg","8","Im Bau","6703",1,"Öffentliche Hand",0
2015,"08302","Botanischer Garten","083","Weinegg","8","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"08302","Botanischer Garten","083","Weinegg","8","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"08302","Botanischer Garten","083","Weinegg","8","Im Bau","6703",4,"Natürliche Personen",0
2015,"08302","Botanischer Garten","083","Weinegg","8","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"08303","Burghölzli","083","Weinegg","8","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"08303","Burghölzli","083","Weinegg","8","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"08303","Burghölzli","083","Weinegg","8","Bewilligt","6702",3,"Übrige private Gesellschaften",10
2015,"08303","Burghölzli","083","Weinegg","8","Bewilligt","6702",4,"Natürliche Personen",0
2015,"08303","Burghölzli","083","Weinegg","8","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"08303","Burghölzli","083","Weinegg","8","Im Bau","6703",1,"Öffentliche Hand",0
2015,"08303","Burghölzli","083","Weinegg","8","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"08303","Burghölzli","083","Weinegg","8","Im Bau","6703",3,"Übrige private Gesellschaften",31
2015,"08303","Burghölzli","083","Weinegg","8","Im Bau","6703",4,"Natürliche Personen",0
2015,"08303","Burghölzli","083","Weinegg","8","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"08304","Rehalp","083","Weinegg","8","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"08304","Rehalp","083","Weinegg","8","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"08304","Rehalp","083","Weinegg","8","Bewilligt","6702",3,"Übrige private Gesellschaften",15
2015,"08304","Rehalp","083","Weinegg","8","Bewilligt","6702",4,"Natürliche Personen",0
2015,"08304","Rehalp","083","Weinegg","8","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"08304","Rehalp","083","Weinegg","8","Im Bau","6703",1,"Öffentliche Hand",0
2015,"08304","Rehalp","083","Weinegg","8","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"08304","Rehalp","083","Weinegg","8","Im Bau","6703",3,"Übrige private Gesellschaften",22
2015,"08304","Rehalp","083","Weinegg","8","Im Bau","6703",4,"Natürliche Personen",2
2015,"08304","Rehalp","083","Weinegg","8","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"09101","Brünneliacker","091","Albisrieden","9","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"09101","Brünneliacker","091","Albisrieden","9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"09101","Brünneliacker","091","Albisrieden","9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2015,"09101","Brünneliacker","091","Albisrieden","9","Bewilligt","6702",4,"Natürliche Personen",1
2015,"09101","Brünneliacker","091","Albisrieden","9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"09101","Brünneliacker","091","Albisrieden","9","Im Bau","6703",1,"Öffentliche Hand",0
2015,"09101","Brünneliacker","091","Albisrieden","9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"09101","Brünneliacker","091","Albisrieden","9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"09101","Brünneliacker","091","Albisrieden","9","Im Bau","6703",4,"Natürliche Personen",0
2015,"09101","Brünneliacker","091","Albisrieden","9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"09102","In den Rütenen","091","Albisrieden","9","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"09102","In den Rütenen","091","Albisrieden","9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"09102","In den Rütenen","091","Albisrieden","9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2015,"09102","In den Rütenen","091","Albisrieden","9","Bewilligt","6702",4,"Natürliche Personen",0
2015,"09102","In den Rütenen","091","Albisrieden","9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"09102","In den Rütenen","091","Albisrieden","9","Im Bau","6703",1,"Öffentliche Hand",0
2015,"09102","In den Rütenen","091","Albisrieden","9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"09102","In den Rütenen","091","Albisrieden","9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"09102","In den Rütenen","091","Albisrieden","9","Im Bau","6703",4,"Natürliche Personen",0
2015,"09102","In den Rütenen","091","Albisrieden","9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"09103","Bockhornstrasse","091","Albisrieden","9","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"09103","Bockhornstrasse","091","Albisrieden","9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"09103","Bockhornstrasse","091","Albisrieden","9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2015,"09103","Bockhornstrasse","091","Albisrieden","9","Bewilligt","6702",4,"Natürliche Personen",0
2015,"09103","Bockhornstrasse","091","Albisrieden","9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"09103","Bockhornstrasse","091","Albisrieden","9","Im Bau","6703",1,"Öffentliche Hand",0
2015,"09103","Bockhornstrasse","091","Albisrieden","9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"09103","Bockhornstrasse","091","Albisrieden","9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"09103","Bockhornstrasse","091","Albisrieden","9","Im Bau","6703",4,"Natürliche Personen",0
2015,"09103","Bockhornstrasse","091","Albisrieden","9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"09104","Zollfreilager","091","Albisrieden","9","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"09104","Zollfreilager","091","Albisrieden","9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"09104","Zollfreilager","091","Albisrieden","9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2015,"09104","Zollfreilager","091","Albisrieden","9","Bewilligt","6702",4,"Natürliche Personen",81
2015,"09104","Zollfreilager","091","Albisrieden","9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"09104","Zollfreilager","091","Albisrieden","9","Im Bau","6703",1,"Öffentliche Hand",0
2015,"09104","Zollfreilager","091","Albisrieden","9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"09104","Zollfreilager","091","Albisrieden","9","Im Bau","6703",3,"Übrige private Gesellschaften",829
2015,"09104","Zollfreilager","091","Albisrieden","9","Im Bau","6703",4,"Natürliche Personen",0
2015,"09104","Zollfreilager","091","Albisrieden","9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"09105","In der Ey","091","Albisrieden","9","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"09105","In der Ey","091","Albisrieden","9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"09105","In der Ey","091","Albisrieden","9","Bewilligt","6702",3,"Übrige private Gesellschaften",64
2015,"09105","In der Ey","091","Albisrieden","9","Bewilligt","6702",4,"Natürliche Personen",0
2015,"09105","In der Ey","091","Albisrieden","9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"09105","In der Ey","091","Albisrieden","9","Im Bau","6703",1,"Öffentliche Hand",0
2015,"09105","In der Ey","091","Albisrieden","9","Im Bau","6703",2,"Wohnbaugenossenschaften",159
2015,"09105","In der Ey","091","Albisrieden","9","Im Bau","6703",3,"Übrige private Gesellschaften",86
2015,"09105","In der Ey","091","Albisrieden","9","Im Bau","6703",4,"Natürliche Personen",0
2015,"09105","In der Ey","091","Albisrieden","9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"09106","Mühlezelgstrasse","091","Albisrieden","9","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"09106","Mühlezelgstrasse","091","Albisrieden","9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"09106","Mühlezelgstrasse","091","Albisrieden","9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2015,"09106","Mühlezelgstrasse","091","Albisrieden","9","Bewilligt","6702",4,"Natürliche Personen",14
2015,"09106","Mühlezelgstrasse","091","Albisrieden","9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"09106","Mühlezelgstrasse","091","Albisrieden","9","Im Bau","6703",1,"Öffentliche Hand",0
2015,"09106","Mühlezelgstrasse","091","Albisrieden","9","Im Bau","6703",2,"Wohnbaugenossenschaften",31
2015,"09106","Mühlezelgstrasse","091","Albisrieden","9","Im Bau","6703",3,"Übrige private Gesellschaften",72
2015,"09106","Mühlezelgstrasse","091","Albisrieden","9","Im Bau","6703",4,"Natürliche Personen",0
2015,"09106","Mühlezelgstrasse","091","Albisrieden","9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"09107","Letzigraben","091","Albisrieden","9","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"09107","Letzigraben","091","Albisrieden","9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"09107","Letzigraben","091","Albisrieden","9","Bewilligt","6702",3,"Übrige private Gesellschaften",8
2015,"09107","Letzigraben","091","Albisrieden","9","Bewilligt","6702",4,"Natürliche Personen",0
2015,"09107","Letzigraben","091","Albisrieden","9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"09107","Letzigraben","091","Albisrieden","9","Im Bau","6703",1,"Öffentliche Hand",0
2015,"09107","Letzigraben","091","Albisrieden","9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"09107","Letzigraben","091","Albisrieden","9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"09107","Letzigraben","091","Albisrieden","9","Im Bau","6703",4,"Natürliche Personen",0
2015,"09107","Letzigraben","091","Albisrieden","9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"09108","Sackzelg","091","Albisrieden","9","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"09108","Sackzelg","091","Albisrieden","9","Bewilligt","6702",2,"Wohnbaugenossenschaften",20
2015,"09108","Sackzelg","091","Albisrieden","9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2015,"09108","Sackzelg","091","Albisrieden","9","Bewilligt","6702",4,"Natürliche Personen",0
2015,"09108","Sackzelg","091","Albisrieden","9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"09108","Sackzelg","091","Albisrieden","9","Im Bau","6703",1,"Öffentliche Hand",0
2015,"09108","Sackzelg","091","Albisrieden","9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"09108","Sackzelg","091","Albisrieden","9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"09108","Sackzelg","091","Albisrieden","9","Im Bau","6703",4,"Natürliche Personen",0
2015,"09108","Sackzelg","091","Albisrieden","9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"09109","Espenhof","091","Albisrieden","9","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"09109","Espenhof","091","Albisrieden","9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"09109","Espenhof","091","Albisrieden","9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2015,"09109","Espenhof","091","Albisrieden","9","Bewilligt","6702",4,"Natürliche Personen",0
2015,"09109","Espenhof","091","Albisrieden","9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"09109","Espenhof","091","Albisrieden","9","Im Bau","6703",1,"Öffentliche Hand",0
2015,"09109","Espenhof","091","Albisrieden","9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"09109","Espenhof","091","Albisrieden","9","Im Bau","6703",3,"Übrige private Gesellschaften",50
2015,"09109","Espenhof","091","Albisrieden","9","Im Bau","6703",4,"Natürliche Personen",0
2015,"09109","Espenhof","091","Albisrieden","9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"09201","Dunkelhölzli","092","Altstetten","9","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"09201","Dunkelhölzli","092","Altstetten","9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"09201","Dunkelhölzli","092","Altstetten","9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2015,"09201","Dunkelhölzli","092","Altstetten","9","Bewilligt","6702",4,"Natürliche Personen",0
2015,"09201","Dunkelhölzli","092","Altstetten","9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"09201","Dunkelhölzli","092","Altstetten","9","Im Bau","6703",1,"Öffentliche Hand",0
2015,"09201","Dunkelhölzli","092","Altstetten","9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"09201","Dunkelhölzli","092","Altstetten","9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"09201","Dunkelhölzli","092","Altstetten","9","Im Bau","6703",4,"Natürliche Personen",0
2015,"09201","Dunkelhölzli","092","Altstetten","9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"09202","Loogartenstrasse","092","Altstetten","9","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"09202","Loogartenstrasse","092","Altstetten","9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"09202","Loogartenstrasse","092","Altstetten","9","Bewilligt","6702",3,"Übrige private Gesellschaften",28
2015,"09202","Loogartenstrasse","092","Altstetten","9","Bewilligt","6702",4,"Natürliche Personen",0
2015,"09202","Loogartenstrasse","092","Altstetten","9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"09202","Loogartenstrasse","092","Altstetten","9","Im Bau","6703",1,"Öffentliche Hand",0
2015,"09202","Loogartenstrasse","092","Altstetten","9","Im Bau","6703",2,"Wohnbaugenossenschaften",273
2015,"09202","Loogartenstrasse","092","Altstetten","9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"09202","Loogartenstrasse","092","Altstetten","9","Im Bau","6703",4,"Natürliche Personen",0
2015,"09202","Loogartenstrasse","092","Altstetten","9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"09203","Eichbühl","092","Altstetten","9","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"09203","Eichbühl","092","Altstetten","9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"09203","Eichbühl","092","Altstetten","9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2015,"09203","Eichbühl","092","Altstetten","9","Bewilligt","6702",4,"Natürliche Personen",14
2015,"09203","Eichbühl","092","Altstetten","9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"09203","Eichbühl","092","Altstetten","9","Im Bau","6703",1,"Öffentliche Hand",0
2015,"09203","Eichbühl","092","Altstetten","9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"09203","Eichbühl","092","Altstetten","9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"09203","Eichbühl","092","Altstetten","9","Im Bau","6703",4,"Natürliche Personen",0
2015,"09203","Eichbühl","092","Altstetten","9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"09204","Buchlern","092","Altstetten","9","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"09204","Buchlern","092","Altstetten","9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"09204","Buchlern","092","Altstetten","9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2015,"09204","Buchlern","092","Altstetten","9","Bewilligt","6702",4,"Natürliche Personen",0
2015,"09204","Buchlern","092","Altstetten","9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"09204","Buchlern","092","Altstetten","9","Im Bau","6703",1,"Öffentliche Hand",0
2015,"09204","Buchlern","092","Altstetten","9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"09204","Buchlern","092","Altstetten","9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"09204","Buchlern","092","Altstetten","9","Im Bau","6703",4,"Natürliche Personen",0
2015,"09204","Buchlern","092","Altstetten","9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"09205","Dachslernstrasse","092","Altstetten","9","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"09205","Dachslernstrasse","092","Altstetten","9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"09205","Dachslernstrasse","092","Altstetten","9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2015,"09205","Dachslernstrasse","092","Altstetten","9","Bewilligt","6702",4,"Natürliche Personen",10
2015,"09205","Dachslernstrasse","092","Altstetten","9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"09205","Dachslernstrasse","092","Altstetten","9","Im Bau","6703",1,"Öffentliche Hand",0
2015,"09205","Dachslernstrasse","092","Altstetten","9","Im Bau","6703",2,"Wohnbaugenossenschaften",14
2015,"09205","Dachslernstrasse","092","Altstetten","9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"09205","Dachslernstrasse","092","Altstetten","9","Im Bau","6703",4,"Natürliche Personen",0
2015,"09205","Dachslernstrasse","092","Altstetten","9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"09206","Bachmattstrasse","092","Altstetten","9","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"09206","Bachmattstrasse","092","Altstetten","9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"09206","Bachmattstrasse","092","Altstetten","9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2015,"09206","Bachmattstrasse","092","Altstetten","9","Bewilligt","6702",4,"Natürliche Personen",0
2015,"09206","Bachmattstrasse","092","Altstetten","9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"09206","Bachmattstrasse","092","Altstetten","9","Im Bau","6703",1,"Öffentliche Hand",0
2015,"09206","Bachmattstrasse","092","Altstetten","9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"09206","Bachmattstrasse","092","Altstetten","9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"09206","Bachmattstrasse","092","Altstetten","9","Im Bau","6703",4,"Natürliche Personen",34
2015,"09206","Bachmattstrasse","092","Altstetten","9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"09207","Werdhölzli","092","Altstetten","9","Bewilligt","6702",1,"Öffentliche Hand",0
2015,"09207","Werdhölzli","092","Altstetten","9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2015,"09207","Werdhölzli","092","Altstetten","9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2015,"09207","Werdhölzli","092","Altstetten","9","Bewilligt","6702",4,"Natürliche Personen",0
2015,"09207","Werdhölzli","092","Altstetten","9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2015,"09207","Werdhölzli","092","Altstetten","9","Im Bau","6703",1,"Öffentliche Hand",0
2015,"09207","Werdhölzli","092","Altstetten","9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2015,"09207","Werdhölzli","092","Altstetten","9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2015,"09207","Werdhölzli","092","Altstetten","9","Im Bau","6703",4,"Natürliche Personen",0
2015,"09207","Werdhölzli","092","Altstetten","9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2015,"09208","Hardhof","092","Altstetten","9","Bewilligt","6702",1,"Öffentliche Hand",0
